"","EST_ID","mean.pr","SD.pr","ES0.99.pr","mean.tas","SD.tas","ES0.99","waterfowl.relative.abundance","waterfowl.richness","meanrisk","Area_Ha","mean.pr.norm","SD.pr.norm","ES0.99.pr.norm","mean.tas.norm","SD.tas.norm","ES0.99.norm","waterfowl.relative.abundance.norm","waterfowl.richness.norm","meanrisk.norm","Area_Ha.norm"
"188",188,24.61629184,-24.804551135,-17.32061138,19.49592499,1.670257938,8.8562143205,0.065057836,7.708943844,542.017266706332,29.7258580043,0.997347119854748,0.074930096812389,0.0997723116948515,0.280766506857016,0.380338421842201,0.438366240405427,0.078976958515634,0.292397091503085,0.464545963397,0.000685694412812404
"189",189,24.5152487,-24.2723704,-1.214560507,20.635927175,1.3626427,8.719852817,0.070943594,7.502744198,542.017266706332,13.9069198858,0.994029694623945,0.0965848537555064,0.547084302563881,0.324955704934497,0.360625732250451,0.426367080361304,0.0861219743043403,0.284576023146712,0.464545963397,0.000320059171689303
"190",190,23.393225135,-20.42275872,-1.1324074035,19.22357088,0.303660663,7.7779749275,0.080404267,9.065324783,1166.76778922547,13.7006616428,0.957191673912339,0.253227888298623,0.549365933770216,0.270209413307229,0.292763735834592,0.343486331410545,0.0976067580750605,0.343844066543967,1,0.000315291766832668
"191",191,16.243127925,-17.015702755,-7.908416062,19.21233771,0.6463651255,7.41913942,0.016324218,4.819121361,996.170686164393,1.71791984008,0.722441319883922,0.391863062331507,0.361176417477272,0.269773988901294,0.31472502336668,0.311910523183946,0.0198167840655838,0.182787304989063,0.853786584925933,0.0000383254714003902
"192",192,16.02146024,-16.21539895,-6.7290688445,19.068400585,0.370725396,6.9877222245,0.05517941,9.757037163,484.16910532437,49.2160673608,0.715163577218041,0.424427909644003,0.393930328162487,0.264194643342998,0.297061397656476,0.273947873596474,0.0669850435001736,0.370080434607031,0.414966122475643,0.00113618655989714
"193",193,16.012220705,-13.98118683,-4.9365953305,18.96272849,0.1979903275,7.019666014,0.086584523,15.55970669,94.3829463483761,202.007639457,0.714860226921031,0.515339356143409,0.4437125437068,0.260098541424371,0.2859921385096,0.276758774274364,0.105109279704092,0.590173319830075,0.0808926568079413,0.00466777527251986
"194",194,15.973006905,-13.65506677,-4.697537544,19.090184155,0.0387095185,6.9661698495,0.052405097,11.78910255,843.851360435691,0.968666698177,0.713572768420477,0.528609379218512,0.450351875424752,0.265039026364566,0.275785059152433,0.272051367688881,0.0636171662976429,0.447155844796372,0.723238478322977,0.0000210074092681691
"195",195,15.19639768,-16.7231457,-7.294627471,19.295542215,0.125253729,6.7310219945,0.103086233,13.05799007,961.959935009737,22.5843884425,0.6880753122103,0.403767386372886,0.378223116185592,0.272999193555077,0.281331010544963,0.251359481241785,0.125141530178993,0.495284230188793,0.824465625373762,0.000520628153266935
"196",196,15.48682229,-18.22412403,-8.9202107435,19.44726172,0.721769596,7.4774872915,0.034869436,7.258155823,295.720052353807,38.8605387502,0.69761046649054,0.342691667589048,0.333075929225917,0.278880202685478,0.319557114684591,0.317044856778049,0.0423297510300766,0.275298885978159,0.253452362230632,0.00089683129014829
"197",197,15.981735555,-14.929444935,-5.743847067,18.881646915,0.4829019165,7.0649768385,0.103090025,14.85676193,84.9446517135385,369.695757798,0.713859345458175,0.476754158610627,0.421292809394919,0.2569556265903,0.304249926230275,0.280745910093138,0.125146133477306,0.563510912181158,0.0728033911271471,0.00854367927592363
"198",198,16.55326894,-9.516042782,-2.431749951,18.798839095,0.750367018,7.895331162,0.131788149,18.22634697,212.361629283846,111.511998042,0.732623798657519,0.697028776139884,0.513279402917554,0.253745798391292,0.321389703039691,0.353813118691393,0.159984220446945,0.691317896536759,0.182008477817868,0.00257608015231031
"199",199,14.559075415,-11.3844835255,-4.1007754915,21.34198838,-0.2723962365,7.643115754,0.130534127,18.83287621,271.780832662409,167.258401857,0.667150893570271,0.621000788837581,0.466925697517066,0.35232431777849,0.255848689230076,0.331619369220261,0.158461900468892,0.714323302890264,0.232934809455808,0.00386458951039458
"200",200,18.467151205,-17.024159865,-6.396059935,26.36104228,-1.2592802985,4.639020102,0.027000276,6.666052818,343.199140222015,19.3706591475,0.79545994284995,0.391518937395284,0.4031789564861,0.546874793090654,0.192606896321069,0.0672733214649075,0.0327769844290958,0.252840660826216,0.294145196148961,0.000446346764915874
"201",201,17.38838651,-18.753988305,-7.7481009585,28.055652995,-1.4632967315,4.743229815,0.039137412,3.991784811,341.090029615174,62.4453369182,0.760042187450705,0.321131168808561,0.365628835309453,0.612561937847625,0.17953305563134,0.0764432777380807,0.0475108603970977,0.151406767549751,0.292337543738329,0.00144196480672178
"202",202,17.50408869,-18.53892346,-7.685307387,29.63923354,-1.5866514295,4.8396275165,0.041037526,5.525910854,682.180059230347,1.09486960518,0.763840894925461,0.329882287816062,0.367372795868309,0.673945288945896,0.171628203819812,0.0849258143667863,0.0498175037436882,0.209595541790398,0.584675087476658,0.000023924433785669
"203",203,18.33713392,-18.57514918,-6.4351987625,24.96558739,-1.599439686,3.874508984,0.0336149,6.336537838,682.180059230347,10.8296244221,0.79119124512639,0.32840824129371,0.402091957134902,0.492783640149224,0.170808703029008,0,0.0408068070817355,0.240342292215879,0.584675087476658,0.000248931283050487
"204",204,18.488793455,-18.078471965,-5.679874364,24.892910755,-0.737833104,4.8698320795,0.060560033,11.35968876,61.8229287553153,356.227636315,0.796170496245276,0.348618338470582,0.423069517873356,0.48996652079465,0.22602242784837,0.0875836714319939,0.0735168506672498,0.430868355123575,0.0529864891079613,0.00823238026147507
"205",205,16.629603435,-18.07477379,-7.481160198,29.2013038,-1.551881188,4.9796424325,0.036970582,3.732299328,59.2783394835923,252.195448794,0.735129995314646,0.34876881945475,0.373042558509814,0.656970089880922,0.173856360598312,0.0972464572353836,0.0448804371684426,0.141564589159059,0.0508056016209899,0.00582780457606165
"206",206,16.417079745,-17.771590025,-7.6157805265,27.857382945,-0.68904093,5.3954860205,0.025850343,5.776978493,145.078928234402,79.1419102624,0.728152466198377,0.361105550772494,0.36930375949399,0.604876518795308,0.229149142203686,0.133838703856766,0.0313810232901984,0.219118434796199,0.124342589480217,0.00182788550347807
"207",207,8.8243928225,-6.659110162,-2.344238518,20.06078044,5.038536518,10.150102984,0.058758605,9.24167347,140.331600521061,3.6337329847,0.478871108094463,0.813279097544253,0.515709850556624,0.302661648545008,0.596185434291172,0.552222253679828,0.0713300071880892,0.350532900217249,0.1202738041082,0.0000826071289827491
"208",208,8.9131329355,-6.7105259,-2.3610803755,20.03550984,4.960797318,10.07028117,0.058758605,9.24167347,140.331600521061,3.16815580081,0.481784603160535,0.811186959974785,0.515242103070436,0.301682099940952,0.591203728155044,0.545198315862963,0.0713300071880892,0.350532900217249,0.1202738041082,0.0000718458866908944
"209",209,16.837699005,-15.05971442,-6.900313999,33.042728905,-0.4148407725,5.183072545,0.030563554,5.626414776,50.790488550499,138.122796645,0.741962141409236,0.471453414240803,0.389174350946838,0.805872870154677,0.246720516840226,0.115147334059329,0.0371026256752275,0.213407614503876,0.0435309313639993,0.00319115593620931
"210",210,16.860503375,-15.318033135,-7.037186716,33.892802085,-0.289488537,5.1801075375,0.047975201,6.360208988,203.161954201996,19.1470774727,0.742710849262244,0.460942269023975,0.3853729965354,0.838823729921121,0.254753375433672,0.114886427581978,0.0582394941503465,0.241240129267568,0.174123725455997,0.000441178950302541
"211",211,16.79787309,-17.883261195,-8.607621043,38.05086125,-0.407750747,5.6860980655,0.03165802,4.720477104,352.891331807867,8.24011467071,0.740654586089194,0.356561583122287,0.341757456582211,1,0.2471748619266,0.159411173719603,0.0384312526507508,0.179045768609507,0.302452068926351,0.000189077959442576
"212",212,16.877380185,-14.154669415,-6.095607327,32.942207445,-0.3011915235,5.3911627615,0.052504845,9.142084122,385.187493914033,24.4167590233,0.743264944822907,0.50828024452029,0.411523401397271,0.801976419107982,0.254003421232213,0.133458277744397,0.0637382553799483,0.346755516922058,0.330132094381634,0.000562981138917354
"213",213,16.854398705,-14.284133675,-6.1428293025,33.29854656,-0.5582904525,5.248889471,0.036427867,6.726524353,399.068124325349,19.9917256254,0.742510422134942,0.503012265244188,0.410211909459227,0.815788971349265,0.237527932518782,0.120938908722381,0.0442216083066771,0.255134321450879,0.342028746431423,0.000460701950434608
"214",214,16.670425715,-15.975075055,-7.3304511895,33.320439415,-0.604426174,5.349699237,0.044772349,8.081386566,216.096177994359,53.1330057979,0.736470263062173,0.434206834718862,0.377228187076717,0.816637590517549,0.234571449729003,0.129809685922667,0.0543513920386237,0.306523691834861,0.185209242138755,0.00122672176012265
"215",215,17.473487675,-14.73445237,-5.8025548915,33.255189715,-0.9136741305,4.6798757325,0.030149953,5.773229599,182.656477458006,7.20739110999,0.762836209409461,0.484688524368512,0.419662321942485,0.814108356840864,0.214754131793123,0.0708684215224032,0.0366005347507918,0.218976240777909,0.156549125836991,0.000165207828254961
"216",216,17.439284365,-14.98528407,-6.098551816,31.491036475,-0.919013104,4.5282781845,0.030295679,5.663998604,182.656477458006,15.1216245329,0.761713254169046,0.47448203033387,0.411441624352913,0.745725578292602,0.214411998132813,0.0575285624415105,0.0367774388251396,0.214833153749866,0.156549125836991,0.000348135571205421
"217",217,16.783463725,-17.683656425,-8.5413493135,33.170430425,-0.4802294545,5.5365704905,0.046163615,8.37989521,70.4707681975997,22.6460497598,0.740181501117657,0.364683622299516,0.343598015729498,0.810822885019846,0.242530260208402,0.146253462361319,0.0560403193673196,0.317846002784378,0.0603982804876539,0.000522053378553871
"218",218,6.6910823885,-13.311883865,-7.2289227625,19.328808745,4.922849135,9.961235237,0.510878861,21.42539787,2.58904432613838,6775.58706949,0.408830748512552,0.542573699807471,0.380047927506527,0.27428868343752,0.588771921600487,0.53560279536309,0.620181381558885,0.812656590612,0.00221898851686423,0.15660795494432
"219",219,17.371741175,-14.411788225,-5.127597997,24.50854737,-0.822003188,4.8109074085,0.034191657,7.28686285,98.05689720629,108.916971536,0.759495691624228,0.497817924165808,0.438407842778738,0.475067681145938,0.220628615924126,0.0823985822409209,0.041506961228618,0.276387731787696,0.0840414846139889,0.00251609931572479
"220",220,17.166971375,-12.676771175,-3.3162487235,23.36016397,-0.248169341,7.595014123,0.0147875,3.25091362,132.368346262894,85.68276312,0.752772736448583,0.568416820440989,0.488714293197738,0.430553607226429,0.257401204228579,0.327386655778873,0.0179512852848339,0.123305825862981,0.11344874917293,0.00197906924879802
"221",221,17.130982845,-13.223469785,-3.9758462365,23.203428805,-1.0927325405,5.778206274,0.020911392,5.789597988,343.199140222015,25.9060679875,0.751591169273993,0.546171322357166,0.470395347166907,0.424478179176358,0.203279658428048,0.167516255482426,0.0253853838373622,0.219597087087474,0.294145196148961,0.000597404678484477
"222",222,17.016376645,-13.861924985,-3.9741681855,22.29385132,-0.9211396755,7.0432832495,0.008805872,1.61871016,814.790996878459,7.49937567305,0.747828444763588,0.520192192964086,0.470441951535633,0.389220790918385,0.214275722556393,0.27883697802902,0.010689888111833,0.0613970152524689,0.698331754101079,0.00017195669125189
"223",223,17.026843135,-14.17654644,-3.922541601,22.172244485,-0.766676491,6.9235734105,0.000054891,0.444658697,814.790996878459,4.0956556548,0.748172078166152,0.507390055101815,0.4718757723075,0.384507020550137,0.224174077492248,0.26830308481027,0.0000666349281873081,0.0168657227689557,0.698331754101079,0.0000932839016963816
"224",224,17.17562408,-13.313170765,-3.5385941695,21.867825935,-0.8253908655,6.118947812,0.0000472356,0.577327132,353.015441336518,7.30859382912,0.753056820077434,0.542521335065801,0.482539111901269,0.372707032987473,0.220411525784415,0.197499880942692,0.00005734165553341,0.0218977823238399,0.302558439302528,0.000167547004268813
"225",225,17.072543175,-14.821498995,8.771211984,22.719803095,-0.7954768775,7.218018699,0.00213586,1.183696508,814.790996878459,7.9918479669,0.749672491412857,0.481146544392304,0.82441831873804,0.405731695550493,0.222328482706736,0.294212861765388,0.00259282719786748,0.0448971251011176,0.698331754101079,0.000183339580833948
"226",226,17.126668905,-14.812211385,-3.8425876905,22.137818405,-0.0504014975,7.7139985875,0.002231188,1,278.701443618917,36.3686426444,0.751449534983925,0.481524462877333,0.47409632551235,0.38317258374978,0.270074620979622,0.337856719511338,0.00270855062127459,0.037929591578315,0.238866247588071,0.000839234185546664
"227",227,17.8044169,-12.006449825,-2.7830959395,25.393453095,1.6799841245,8.7623193995,0.011008774,2.132544756,362.249632717528,5.90878182334,0.773701201932702,0.595692602808482,0.503521500447294,0.50936873326359,0.380961698168278,0.430103936489063,0.0133641009440583,0.0808865516175574,0.310472774499542,0.000135192076496397
"228",228,10.255818714,-12.109633485,-6.4535026925,18.67891712,4.360250484,9.3780929395,0.068410173,8.74597168,37.1383736091105,40.7746357988,0.525867355128014,0.59149399708894,0.401583603632632,0.24909733720688,0.552719310409945,0.48428906255286,0.0830465279396681,0.331731133777909,0.0318301327411206,0.000941073282288041
"229",229,14.828103495,-6.690795144,-1.008176762,28.88197407,-0.3332364315,6.216497622,0.031107411,5.621989727,201.797848030741,27.4882841938,0.675983561877949,0.811989816405662,0.552816180886314,0.644592109490473,0.251949910071624,0.206083797608467,0.0377628408678668,0.213239774202592,0.172954592931212,0.000633975654346809
"230",230,14.66744331,-6.8995821495,-1.0971437925,28.97663425,-0.35770109,6.156282626,0.024388615,4.724454403,403.595696061481,11.3936206837,0.670708803479662,0.803494146495732,0.55034530706079,0.648261363373588,0.250382158675061,0.200785165989461,0.0296065586182235,0.179196625936162,0.345909185862424,0.000261967360918538
"231",231,14.83445195,-6.6929894645,-1.016395358,28.173123115,-0.560561459,5.966215522,0.027750058,4.473058701,403.595696061481,33.8693742479,0.676191992898537,0.81190052817338,0.552587926513601,0.617115359296432,0.237382401216476,0.18406016999366,0.0336871822707481,0.169661289634758,0.345909185862424,0.000781466679539612
"232",232,15.90773829,-7.0678859355,-0.8440091715,27.619431245,-0.5048906715,5.8995558695,0.043485567,6.939932823,243.911831285948,40.3566726634,0.711429884201118,0.79664576334553,0.557375593514635,0.59565294454034,0.240949912892591,0.178194439429658,0.0527893030593244,0.263228817557332,0.20904916431389,0.000931412579992618
"233",233,16.39946715,-7.342669661,-0.8910454075,26.217057265,-0.382254564,6.185553034,0.064913586,4.5210042,487.11903556567,0.83393308269,0.727574213513109,0.785464646863313,0.55606926010404,0.541293591201972,0.248808715777667,0.203360821883053,0.0788018462314523,0.171479842829847,0.417494414967551,0.0000178932079471358
"234",234,16.77227161,-8.2374115655,-1.3748400155,25.907431065,0.0033620255,6.3014331805,0.047836874,8.800790787,41.9485485585343,539.758237602,0.739814044161282,0.749057055993325,0.542632873308629,0.529291742730271,0.27351991077459,0.213557720480537,0.0580715720918786,0.333810400117107,0.0359527825038613,0.0124744637156458
"235",235,16.923465935,-8.807023019,-1.6556141875,25.37953766,0.274159745,6.5672390565,0.022161292,4.838563442,602.641764087238,24.6825192487,0.744778021611994,0.725879220407904,0.5348349559388,0.508829337882037,0.290873249384744,0.236947366127795,0.02690269991361,0.183524735180826,0.516505314641304,0.000569123858698362
"236",236,16.12964124,-7.0473546765,-0.6567398235,26.538376755,-0.13156413,6.2730479555,0.011490996,2.084915638,487.11903556567,1.17918014143,0.718715351033596,0.797481192729085,0.562576609303244,0.553748699425967,0.264873533441424,0.211059956456811,0.0139494943298655,0.079079998624582,0.417494414967551,0.0000258731678296397
"237",237,15.98769918,-6.6397849465,-0.3545293885,28.845333355,-0.4180470365,6.4553924645,0.106287688,4.520959854,487.11903556567,2.55384851498,0.714055141828339,0.814065452286174,0.570969874195252,0.643171828166332,0.246515052093446,0.227105401032436,0.129027936402598,0.171478160804178,0.417494414967551,0.0000576469315590421
"238",238,15.43597217,-6.3414351465,-0.0172940575,30.1553346,-0.3347622775,6.581623736,0.087822869,7.082766533,487.11903556567,3.06842351987,0.695940966996786,0.826205486635646,0.580335882566297,0.693950594434269,0.251852130362276,0.238213149116936,0.106612569802306,0.268646441841248,0.417494414967551,0.0000695406980419416
"239",239,15.428722055,-6.2135649835,0.002576838,28.73567077,-0.203637509,6.5992817045,0.03270423,3.723807573,487.11903556567,16.0692028003,0.695702932881583,0.831408601137794,0.580887755269081,0.638921045357303,0.260254906102633,0.239766965880812,0.0397012992561842,0.141242500360126,0.417494414967551,0.000370037673969109
"240",240,17.0521327,-13.801447615,-4.724985264,24.394117345,-0.290138755,5.3998832415,0.031724155,5.002139091,686.39828044403,21.78940625,0.749002379372221,0.522653053836678,0.449589572214931,0.470632101015242,0.254711707973749,0.134225638271348,0.0385115372324795,0.189729092739554,0.588290392297923,0.000502253120539336
"241",241,17.203276465,-13.962347825,-4.6172514635,23.08125786,-0.787642868,4.8441126795,0.044192132,7.928647041,686.39828044403,17.2247968862,0.753964696848592,0.516105926685136,0.452581653958963,0.419742542561838,0.222830503993251,0.0853204872567122,0.0536470376248208,0.300730344033745,0.588290392297923,0.000396747805779053
"242",242,17.387810035,-10.4118371415,-2.5314963125,27.032462875,0.8597592325,7.4901350425,0.065943405,7.688047409,602.641764087238,1.48705075314,0.760023260755534,0.660578360237497,0.510509155642394,0.572900653440874,0.328399806902597,0.318157798367514,0.0800519949828127,0.291604498258093,0.516505314641304,0.0000329892172448438
"243",243,15.746274875,-7.592515032,-0.796951693,28.500604365,-0.051205527,6.757163956,0.097923115,5.42047739,499.861113880194,6.28893722442,0.706128754339432,0.775298287154016,0.558682516891389,0.629809312003997,0.2700230969262,0.25365984880781,0.118873763201664,0.205596493562191,0.42841524980049,0.000143978899650827
"244",244,16.013480985,-7.3901182915,-0.663635805,26.163470285,-0.043814992,6.4629816325,0.117902346,6.350189686,499.861113880194,2.93159814084,0.714901604145352,0.783533933304579,0.562385087791355,0.53921643231162,0.270496699350187,0.22777321151484,0.143127550214519,0.240860101234808,0.42841524980049,0.0000663781481869114
"245",245,17.32349916,-9.620117283,-1.9267973955,24.54262778,0.336204878,6.898792371,0.069616616,7.965786934,301.320882043619,11.8114009529,0.757911820836505,0.692793921559642,0.527303407602263,0.476388718954345,0.294849243732293,0.266122471870488,0.0845110893917656,0.302139045006498,0.258252657320652,0.000271623836487323
"246",246,17.303165125,-9.1639735215,-1.5098991165,24.70067502,0.7710050485,7.632491731,0.060544856,7.911906242,602.641764087238,5.87061220893,0.757244218456442,0.711354687924854,0.538881888301214,0.482515006154364,0.322712235342306,0.33068450601461,0.0734984265484489,0.300095372364981,0.516505314641304,0.000134309832943522
"247",247,15.47947847,-6.6578343135,-0.033690255,27.2492066,-0.5111699475,6.4520512685,0.049581245,7.276084423,499.861113880194,7.92026395018,0.697369355874239,0.813331012593684,0.579880512357657,0.581302156106482,0.240547522492643,0.226811391766523,0.0601891512272017,0.27597891045373,0.42841524980049,0.000181685004590087
"248",248,15.37788349,-7.5269755805,-0.4630964895,27.124259395,-0.6242238695,6.5980273985,0.045065217,5.922117233,249.930556940097,20.4399386295,0.694033812758943,0.777965127193646,0.5679546492668,0.576458905046421,0.233302768019472,0.239656592952588,0.0547069191404867,0.224623487926591,0.214207624900245,0.00047106184113024
"249",249,15.27311485,-7.113464265,-0.1411283045,27.029847555,-0.690823891,6.479457399,0.037516769,6.451575756,412.669656519495,19.8249133709,0.690594072765383,0.794791153469064,0.576896644481175,0.572799277412796,0.229034885975757,0.229223000157594,0.0455434808645284,0.244705633461639,0.353686192171483,0.000456846290943466
"250",250,15.074844125,-6.267317218,0.4704952025,30.552986995,-0.5771930385,6.980897772,0.045930803,7.248022079,412.669656519495,1.6148131765,0.684084493731671,0.829221390108355,0.593883212494387,0.709364547740543,0.236316611477855,0.273347354420173,0.0557576972452751,0.274914517207079,0.353686192171483,0.000035942288059191
"251",251,14.651619325,-6.554499651,0.414883654,28.766640805,-0.915646317,6.273275673,0.055264607,6.499695778,206.334828259747,84.7656862006,0.670189274028272,0.817535762696554,0.592338717653845,0.640121517627522,0.214627749561396,0.21107999450756,0.0670884683963638,0.246530806242838,0.176843096085741,0.00195787214706834
"252",252,14.576088225,-4.149814792,1.774928946,27.492436865,-1.210845544,5.8310944375,0.050209053,5.85562849,206.334828259747,16.7097231995,0.667709454251786,0.915383848359481,0.630111140703646,0.590730340104676,0.195710706415519,0.172170160888186,0.0609512787343598,0.222101597060045,0.176843096085741,0.000384842512881265
"253",254,13.48576497,-5.1633066945,1.544378869,28.30410207,-0.7690328025,5.884007579,0.044369247,6.099832535,50.1774318496333,158.313461465,0.631912210857851,0.874144248033748,0.62370809288323,0.622192415343019,0.224023079649999,0.176826264238469,0.0538620463749965,0.231364156748668,0.0430054997343923,0.00365783824728446
"254",255,13.050225305,-5.7849444875,1.013041838,32.87783554,-0.597982534,6.5617883685,0.051833503,6.007162571,301.0645910978,8.31551291514,0.617612672327218,0.848849429133415,0.608951314388417,0.799481210854789,0.23498437295084,0.236467731656307,0.0629232797744916,0.227849222862571,0.258032998406354,0.000190820696854905
"255",256,12.803372735,-5.9915758285,0.7378633675,28.324061695,-0.4338492365,6.1709055155,0.083720133,11.40289974,12.3420347760792,575.116034152,0.609508065285054,0.840441474519678,0.601308805963835,0.622966097915107,0.245502410894356,0.202071910319162,0.101632053529484,0.432507329946674,0.010577970089723,0.0132917155672111
"256",257,13.359884005,-4.497988509,1.699029369,32.448547385,-0.6336825955,6.5237944565,0.074622601,7.303346634,301.0645910978,21.0476738384,0.627779315845199,0.901216448602674,0.628003188160736,0.782840980192765,0.23269663117533,0.233124449138229,0.0905881047673598,0.277012954982481,0.258032998406354,0.000485108890810855
"257",258,13.34521575,-4.5491619025,1.5802743525,27.6163825,-0.7342668645,5.9165829295,0.074622601,7.401658058,50.1774318496333,139.975195039,0.627297731056476,0.899134172177923,0.62470501511539,0.595534767927641,0.226250960650354,0.179692739263386,0.0905881047673598,0.280741867142284,0.0430054997343923,0.00323397184005649
"258",259,15.275135455,-9.4821692695,-1.744228115,26.559023955,-0.2907864805,6.9416294015,0.018851789,3.809545279,499.861113880194,20.6800785617,0.690660412805969,0.698407109912145,0.532373888813078,0.554549034041593,0.25467020023894,0.269891925650267,0.0228851288228905,0.144494496531568,0.42841524980049,0.000476612379437899
"259",260,14.904835685,-9.834061563,-1.7322575525,28.18785143,-0.622923083,6.869685098,0.021239268,5.345108509,191.564915247719,36.8586327279,0.678502815566233,0.684088399021758,0.532706346234572,0.617686263841569,0.233386125400161,0.263561171076566,0.0257834089000199,0.202737782688146,0.164184267869518,0.000850559701898417
"260",261,14.858761435,-10.0106091515,-1.7934420145,26.8463701,-0.8998070065,6.409668129,0.039517086,6.94393301,383.129830495438,15.5184925464,0.676990116342512,0.676904570546905,0.531007075337983,0.565687254551412,0.215642768886394,0.223081878223627,0.0479717656406638,0.263380543016479,0.328368535739035,0.00035730868578006
"261",262,14.413103765,-9.5737564695,-1.3166403205,26.674878945,-0.9854709585,6.268238271,0.025502099,4.909660339,383.129830495438,7.10979987825,0.662358385789022,0.694680371184745,0.544249248523367,0.559039849207333,0.210153226476345,0.210636727227183,0.0309582724944093,0.186221411446521,0.328368535739035,0.00016295212731717
"262",263,14.865659115,-11.017451675,-1.984430093,25.809884745,-0.422327382,6.7325363585,0.040296029,6.263763905,383.129830495438,2.81122170411,0.677216579392512,0.635935537486384,0.525702779561214,0.525510615191284,0.246240757742049,0.251492738030062,0.0489173634775953,0.237582006659641,0.328368535739035,0.0000635957953425166
"263",264,15.27791234,-11.54035133,-2.903134668,26.51370565,0.1187613955,7.4828301785,0.022574395,5.198730946,494.734895917133,19.5025713121,0.690751582858305,0.614658433318633,0.500187674976971,0.552792388675005,0.280914966932027,0.317515005277186,0.0274041862909571,0.197185741507327,0.424021729504164,0.000449395751880062
"264",265,15.201254905,-13.27031991,-3.585953326,24.527235715,0.3604146245,7.5016548835,0.038482208,7.298355579,383.129830495438,17.6474375973,0.688234783509061,0.544264962350298,0.481223810046895,0.475792085879377,0.296400659783566,0.319171489272161,0.0467154755163698,0.276823646304786,0.328368535739035,0.000406516624466747
"265",266,15.558994855,-14.679780975,-4.5531124005,24.55209326,0.645225599,7.7456450825,0.034863729,6.875531673,123.683723979283,83.5604966383,0.699980019615104,0.486913136596285,0.454362982739632,0.476755623488496,0.314651999896445,0.34064145969529,0.0423228230175579,0.260786108240659,0.106005432376041,0.00193001567700002
"266",267,15.772315235,-14.668511645,-4.3565109665,23.481310745,1.1904199095,8.2662707635,0.036084663,7.546770096,523.833952271754,1.75350105301,0.706983705474988,0.487371692470281,0.4598231777647,0.435249544574061,0.3495893010521,0.386454029291956,0.043804975818772,0.286245907476721,0.448961616106568,0.0000391478872459835
"267",268,15.74505159,-14.18936551,-4.225656403,22.765545375,1.0027655365,7.7665399825,0.037018862,7.879837513,517.299405352334,0.452788702299,0.706088591726478,0.506868439367102,0.463457390507168,0.407504775197209,0.337563978673618,0.342480110947811,0.044939046673332,0.298879018571575,0.443361061326291,0.00000908352575588938
"268",269,15.49369512,-14.550458245,-4.429549992,24.66349325,0.46077761,7.8148762515,0.023905452,5.152247429,383.129830495438,5.42923353076,0.697836113671032,0.492175356930831,0.457794671077049,0.481073752250626,0.302832149954618,0.346733471410846,0.029020022905488,0.195422640692393,0.328368535739035,0.000124107909261265
"269",270,15.711921595,-12.91925861,-3.6104696475,22.456651245,0.856824819,7.7057049795,0.027706074,7.020157337,517.299405352334,3.98038770858,0.705000875318325,0.558549859611066,0.480542920320082,0.395531303501151,0.328211762959016,0.337126921678512,0.0336337878949599,0.266271700607921,0.443361061326291,0.0000906196253085357
"270",271,15.711921595,-12.91925861,-3.6104696475,22.456651245,0.856824819,7.7057049795,0.021033915,5.07210207,494.734895917133,0.648346791818,0.705000875318325,0.558549859611066,0.480542920320082,0.395531303501151,0.328211762959016,0.337126921678512,0.0255341206303937,0.192382759958626,0.424021729504164,0.0000136036097640082
"271",272,17.870051745,-11.719887835,-2.824273331,24.875978065,2.3012134535,9.3593322415,0.034606554,4.518100739,724.499265435056,0.675895235113,0.775856110131545,0.607352984018234,0.502377884230265,0.489310169427749,0.420771497603076,0.482638210867718,0.0420106254322238,0.171369715739953,0.620945548999084,0.0000142403580483291
"272",273,9.0062952955,-10.206420908,-5.557300309,18.61513458,3.019298322,8.3621367655,0.128187597,14.29455471,212.911540413197,3.92734909426,0.484843288427294,0.66893687138994,0.426473756752476,0.246624974143869,0.466788022029194,0.394889778907962,0.155613330429371,0.542186621944179,0.182479789362829,0.0000893937031644286
"273",274,8.9261096455,-10.788820861,-6.074638177,18.728322145,2.4849156695,7.995346729,0.128187597,14.29455471,212.911540413197,8.44827271528,0.482210651531229,0.645238664001997,0.412105775829545,0.251012393567713,0.432543556701542,0.362614010178606,0.155613330429371,0.542186621944179,0.182479789362829,0.000193889275868996
"274",275,12.376564035,-14.18252784,-4.8910729375,24.96734608,0.199584472,7.0122637645,0.038563922,7.637641907,283.836838582821,11.5213860309,0.595495179797668,0.507146668307327,0.444976833283588,0.492851811159586,0.286094294943388,0.276107411725864,0.04681467222479,0.289692638153933,0.243267633203382,0.00026492049931384
"275",276,12.289369625,-13.892315985,-4.816111988,26.02071067,0.9221430515,7.7239763835,0.039115343,8.131739616,283.836838582821,2.85647748058,0.592632432898483,0.518955564738041,0.4470587174042,0.533682729843584,0.33239750502539,0.338734717832115,0.0474840697350554,0.308433562456084,0.243267633203382,0.0000646418267902577
"276",277,12.272221765,-14.494153645,-5.127388468,25.40352589,0.6773712775,7.5426172595,0.022789551,5.151758671,283.836838582821,1.34197789481,0.592069438286298,0.494466425260802,0.438413662009962,0.509759178772648,0.316711968661668,0.322775982423056,0.0276653749122077,0.195404102301073,0.243267633203382,0.0000296360370794904
"277",278,11.61383112,-12.64518512,-4.533877236,28.586906695,0.1642280655,7.1234059255,0.018084411,4.809634209,283.836838582821,19.740943348,0.570453307419351,0.569702076179938,0.454897199339035,0.633154595728096,0.283828575368032,0.285887390262759,0.021953570317443,0.182427461188462,0.243267633203382,0.000454905427445539
