"","EST_ID","mean.pr","SD.pr","ES0.99.pr","mean.tas","SD.tas","ES0.99","shorebird.relative.abundance","shorebird.richness","meanrisk","Area_Ha","mean.pr.norm","SD.pr.norm","ES0.99.pr.norm","mean.tas.norm","SD.tas.norm","ES0.99.norm","shorebird.relative.abundance.norm","shorebird.richness.norm","meanrisk.norm","Area_Ha.norm"
"197",197,15.981735555,-14.929444935,-5.743847067,18.881646915,0.4829019165,7.0649768385,0.063820258,9.330007553,84.9446517135385,369.695757798,0.713859345458175,0.476754158610627,0.421292809394919,0.2569556265903,0.304249926230275,0.280745910093138,0.135174088303758,0.49313965195276,0.0728033911271471,0.00854367927592363
"198",198,16.55326894,-9.516042782,-2.431749951,18.798839095,0.750367018,7.895331162,0.093693718,13.66141987,212.361629283846,111.511998042,0.732623798657519,0.697028776139884,0.513279402917554,0.253745798391292,0.321389703039691,0.353813118691393,0.198447378737318,0.722077426154503,0.182008477817868,0.00257608015231031
"199",199,14.559075415,-11.3844835255,-4.1007754915,21.34198838,-0.2723962365,7.643115754,0.08881928,11.5079689,271.780832662409,167.258401857,0.667150893570271,0.621000788837581,0.466925697517066,0.35232431777849,0.255848689230076,0.331619369220261,0.188123106581553,0.608256289803797,0.232934809455808,0.00386458951039458
"200",200,18.467151205,-17.024159865,-6.396059935,26.36104228,-1.2592802985,4.639020102,0.012222635,2.605944633,343.199140222015,19.3706591475,0.79545994284995,0.391518937395284,0.4031789564861,0.546874793090654,0.192606896321069,0.0672733214649075,0.0258880737021558,0.137737790888772,0.294145196148961,0.000446346764915874
"201",201,17.38838651,-18.753988305,-7.7481009585,28.055652995,-1.4632967315,4.743229815,0.011021207,0.958121359,341.090029615174,62.4453369182,0.760042187450705,0.321131168808561,0.365628835309453,0.612561937847625,0.17953305563134,0.0764432777380807,0.0233433968291384,0.0506417203653645,0.292337543738329,0.00144196480672178
"202",202,17.50408869,-18.53892346,-7.685307387,29.63923354,-1.5866514295,4.8396275165,0.011279923,0.842412591,682.180059230347,1.09486960518,0.763840894925461,0.329882287816062,0.367372795868309,0.673945288945896,0.171628203819812,0.0849258143667863,0.0238913685943041,0.0445259073550037,0.584675087476658,2.3924433785669e-05
"203",203,18.33713392,-18.57514918,-6.4351987625,24.96558739,-1.599439686,3.874508984,0.010520068,1.184657097,682.180059230347,10.8296244221,0.79119124512639,0.32840824129371,0.402091957134902,0.492783640149224,0.170808703029008,0,0.022281962583002,0.0626153178525671,0.584675087476658,0.000248931283050487
"204",204,18.488793455,-18.078471965,-5.679874364,24.892910755,-0.737833104,4.8698320795,0.016837055,5.062652588,61.8229287553153,356.227636315,0.796170496245276,0.348618338470582,0.423069517873356,0.48996652079465,0.22602242784837,0.0875836714319939,0.035661616400003,0.267587643527823,0.0529864891079613,0.00823238026147507
"205",205,16.629603435,-18.07477379,-7.481160198,29.2013038,-1.551881188,4.9796424325,0.01157909,0.754154682,59.2783394835923,252.195448794,0.735129995314646,0.34876881945475,0.373042558509814,0.656970089880922,0.173856360598312,0.0972464572353836,0.0245250173406876,0.0398610156837913,0.0508056016209899,0.00582780457606165
"206",206,16.417079745,-17.771590025,-7.6157805265,27.857382945,-0.68904093,5.3954860205,0.00716899,0.959190667,145.078928234402,79.1419102624,0.728152466198377,0.361105550772494,0.36930375949399,0.604876518795308,0.229149142203686,0.133838703856766,0.0151842333089402,0.0506982388806985,0.124342589480217,0.00182788550347807
"207",207,8.8243928225,-6.659110162,-2.344238518,20.06078044,5.038536518,10.150102984,0.009219014,1.119274497,140.331600521061,3.6337329847,0.478871108094463,0.813279097544253,0.515709850556624,0.302661648545008,0.596185434291172,0.552222253679828,0.0195262734993891,0.0591595057940442,0.1202738041082,8.26071289827491e-05
"208",208,8.9131329355,-6.7105259,-2.3610803755,20.03550984,4.960797318,10.07028117,0.009219014,1.119274497,140.331600521061,3.16815580081,0.481784603160535,0.811186959974785,0.515242103070436,0.301682099940952,0.591203728155044,0.545198315862963,0.0195262734993891,0.0591595057940442,0.1202738041082,7.18458866908944e-05
"209",209,16.837699005,-15.05971442,-6.900313999,33.042728905,-0.4148407725,5.183072545,0.017014224,1.266311526,50.790488550499,138.122796645,0.741962141409236,0.471453414240803,0.389174350946838,0.805872870154677,0.246720516840226,0.115147334059329,0.0360368680646185,0.0669311811001283,0.0435309313639993,0.00319115593620931
"210",210,16.860503375,-15.318033135,-7.037186716,33.892802085,-0.289488537,5.1801075375,0.011611125,0.923656285,203.161954201996,19.1470774727,0.742710849262244,0.460942269023975,0.3853729965354,0.838823729921121,0.254753375433672,0.114886427581978,0.0245928688670605,0.048820061111571,0.174123725455997,0.000441178950302541
"211",211,16.79787309,-17.883261195,-8.607621043,38.05086125,-0.407750747,5.6860980655,0.011739966,1.086441994,352.891331807867,8.24011467071,0.740654586089194,0.356561583122287,0.341757456582211,1,0.2471748619266,0.159411173719603,0.0248657597211079,0.0574241364483944,0.302452068926351,0.000189077959442576
"212",212,16.877380185,-14.154669415,-6.095607327,32.942207445,-0.3011915235,5.3911627615,0.016921351,3.735443115,385.187493914033,24.4167590233,0.743264944822907,0.50828024452029,0.411523401397271,0.801976419107982,0.254003421232213,0.133458277744397,0.0358401590023794,0.19743768771421,0.330132094381634,0.000562981138917354
"213",213,16.854398705,-14.284133675,-6.1428293025,33.29854656,-0.5582904525,5.248889471,0.012355216,2.198940039,399.068124325349,19.9917256254,0.742510422134942,0.503012265244188,0.410211909459227,0.815788971349265,0.237527932518782,0.120938908722381,0.026168886039226,0.116225471344744,0.342028746431423,0.000460701950434608
"214",214,16.670425715,-15.975075055,-7.3304511895,33.320439415,-0.604426174,5.349699237,0.006708134,0.926564217,216.096177994359,53.1330057979,0.736470263062173,0.434206834718862,0.377228187076717,0.816637590517549,0.234571449729003,0.129809685922667,0.0142081202126986,0.0489737605128026,0.185209242138755,0.00122672176012265
"215",215,17.473487675,-14.73445237,-5.8025548915,33.255189715,-0.9136741305,4.6798757325,0.004753699,0.635758102,182.656477458006,7.20739110999,0.762836209409461,0.484688524368512,0.419662321942485,0.814108356840864,0.214754131793123,0.0708684215224032,0.0100685416908763,0.0336031377644081,0.156549125836991,0.000165207828254961
"216",216,17.439284365,-14.98528407,-6.098551816,31.491036475,-0.919013104,4.5282781845,0.013701386,1.07551837,182.656477458006,15.1216245329,0.761713254169046,0.47448203033387,0.411441624352913,0.745725578292602,0.214411998132813,0.0575285624415105,0.0290201327773991,0.0568467658399761,0.156549125836991,0.000348135571205421
"217",217,16.783463725,-17.683656425,-8.5413493135,33.170430425,-0.4802294545,5.5365704905,0.019547246,2.24873662,70.4707681975997,22.6460497598,0.740181501117657,0.364683622299516,0.343598015729498,0.810822885019846,0.242530260208402,0.146253462361319,0.0414019190724562,0.118857480856342,0.0603982804876539,0.000522053378553871
"218",218,6.6910823885,-13.311883865,-7.2289227625,19.328808745,4.922849135,9.961235237,0.327224851,18.91960526,2.58904432613838,6775.58706949,0.408830748512552,0.542573699807471,0.380047927506527,0.27428868343752,0.588771921600487,0.53560279536309,0.693076497814502,1,0.00221898851686423,0.15660795494432
"219",219,17.371741175,-14.411788225,-5.127597997,24.50854737,-0.822003188,4.8109074085,0.009459294,1.980363369,98.05689720629,108.916971536,0.759495691624228,0.497817924165808,0.438407842778738,0.475067681145938,0.220628615924126,0.0823985822409209,0.0200351970129485,0.104672552190447,0.0840414846139889,0.00251609931572479
"220",220,17.166971375,-12.676771175,-3.3162487235,23.36016397,-0.248169341,7.595014123,0.00458969,1.182951808,132.368346262894,85.68276312,0.752772736448583,0.568416820440989,0.488714293197738,0.430553607226429,0.257401204228579,0.327386655778873,0.00972116347989182,0.0625251844181447,0.11344874917293,0.00197906924879802
"221",221,17.130982845,-13.223469785,-3.9758462365,23.203428805,-1.0927325405,5.778206274,0.000350129,0.319069505,343.199140222015,25.9060679875,0.751591169273993,0.546171322357166,0.470395347166907,0.424478179176358,0.203279658428048,0.167516255482426,0.000741588483764926,0.0168644905966711,0.294145196148961,0.000597404678484477
"222",222,17.016376645,-13.861924985,-3.9741681855,22.29385132,-0.9211396755,7.0432832495,0.000749198,0.349966466,814.790996878459,7.49937567305,0.747828444763588,0.520192192964086,0.470441951535633,0.389220790918385,0.214275722556393,0.27883697802902,0.00158683402077439,0.0184975564336906,0.698331754101079,0.00017195669125189
"223",223,17.026843135,-14.17654644,-3.922541601,22.172244485,-0.766676491,6.9235734105,0,0,814.790996878459,4.0956556548,0.748172078166152,0.507390055101815,0.4718757723075,0.384507020550137,0.224174077492248,0.26830308481027,0,0,0.698331754101079,9.32839016963816e-05
"224",224,17.17562408,-13.313170765,-3.5385941695,21.867825935,-0.8253908655,6.118947812,0,0,353.015441336518,7.30859382912,0.753056820077434,0.542521335065801,0.482539111901269,0.372707032987473,0.220411525784415,0.197499880942692,0,0,0.302558439302528,0.000167547004268813
"225",225,17.072543175,-14.821498995,8.771211984,22.719803095,-0.7954768775,7.218018699,0,0,814.790996878459,7.9918479669,0.749672491412857,0.481146544392304,0.82441831873804,0.405731695550493,0.222328482706736,0.294212861765388,0,0,0.698331754101079,0.000183339580833948
"226",226,17.126668905,-14.812211385,-3.8425876905,22.137818405,-0.0504014975,7.7139985875,0,0,278.701443618917,36.3686426444,0.751449534983925,0.481524462877333,0.47409632551235,0.38317258374978,0.270074620979622,0.337856719511338,0,0,0.238866247588071,0.000839234185546664
"227",227,17.8044169,-12.006449825,-2.7830959395,25.393453095,1.6799841245,8.7623193995,0.000598492,0.191120341,362.249632717528,5.90878182334,0.773701201932702,0.595692602808482,0.503521500447294,0.50936873326359,0.380961698168278,0.430103936489063,0.00126763214365402,0.0101017086970661,0.310472774499542,0.000135192076496397
"228",228,10.255818714,-12.109633485,-6.4535026925,18.67891712,4.360250484,9.3780929395,0.016222799,2.830225468,37.1383736091105,40.7746357988,0.525867355128014,0.59149399708894,0.401583603632632,0.24909733720688,0.552719310409945,0.48428906255286,0.0343605954172124,0.149592204969714,0.0318301327411206,0.000941073282288041
"229",229,14.828103495,-6.690795144,-1.008176762,28.88197407,-0.3332364315,6.216497622,0.010179454,2.088746548,201.797848030741,27.4882841938,0.675983561877949,0.811989816405662,0.552816180886314,0.644592109490473,0.251949910071624,0.206083797608467,0.0215605272839862,0.110401169543217,0.172954592931212,0.000633975654346809
"230",230,14.66744331,-6.8995821495,-1.0971437925,28.97663425,-0.35770109,6.156282626,0.008536676,1.263788581,403.595696061481,11.3936206837,0.670708803479662,0.803494146495732,0.55034530706079,0.648261363373588,0.250382158675061,0.200785165989461,0.0180810518729738,0.0667978302735477,0.345909185862424,0.000261967360918538
"231",231,14.83445195,-6.6929894645,-1.016395358,28.173123115,-0.560561459,5.966215522,0.012930726,1.889674902,403.595696061481,33.8693742479,0.676191992898537,0.81190052817338,0.552587926513601,0.617115359296432,0.237382401216476,0.18406016999366,0.0273878413051181,0.0998791928283603,0.345909185862424,0.000781466679539612
"232",232,15.90773829,-7.0678859355,-0.8440091715,27.619431245,-0.5048906715,5.8995558695,0.016831754,1.378810883,243.911831285948,40.3566726634,0.711429884201118,0.79664576334553,0.557375593514635,0.59565294454034,0.240949912892591,0.178194439429658,0.0356503886509379,0.0728773599687671,0.20904916431389,0.000931412579992618
"233",233,16.39946715,-7.342669661,-0.8910454075,26.217057265,-0.382254564,6.185553034,0.005641054,0.656110704,487.11903556567,0.83393308269,0.727574213513109,0.785464646863313,0.55606926010404,0.541293591201972,0.248808715777667,0.203360821883053,0.011947998259773,0.0346788791300607,0.417494414967551,1.78932079471358e-05
"234",234,16.77227161,-8.2374115655,-1.3748400155,25.907431065,0.0033620255,6.3014331805,0.015661575,1.964549899,41.9485485585343,539.758237602,0.739814044161282,0.749057055993325,0.542632873308629,0.529291742730271,0.27351991077459,0.213557720480537,0.0331718985220324,0.103836727669655,0.0359527825038613,0.0124744637156458
"235",235,16.923465935,-8.807023019,-1.6556141875,25.37953766,0.274159745,6.5672390565,0.011830713,1.155400753,602.641764087238,24.6825192487,0.744778021611994,0.725879220407904,0.5348349559388,0.508829337882037,0.290873249384744,0.236947366127795,0.0250579658226768,0.0610689671968346,0.516505314641304,0.000569123858698362
"236",236,16.12964124,-7.0473546765,-0.6567398235,26.538376755,-0.13156413,6.2730479555,0.000201013,0.013366273,487.11903556567,1.17918014143,0.718715351033596,0.797481192729085,0.562576609303244,0.553748699425967,0.264873533441424,0.211059956456811,0.000425754295951032,0.000706477371822291,0.417494414967551,2.58731678296397e-05
"237",237,15.98769918,-6.6397849465,-0.3545293885,28.845333355,-0.4180470365,6.4553924645,0,0,487.11903556567,2.55384851498,0.714055141828339,0.814065452286174,0.570969874195252,0.643171828166332,0.246515052093446,0.227105401032436,0,0,0.417494414967551,5.76469315590421e-05
"238",238,15.43597217,-6.3414351465,-0.0172940575,30.1553346,-0.3347622775,6.581623736,0.012053031,1.304216385,487.11903556567,3.06842351987,0.695940966996786,0.826205486635646,0.580335882566297,0.693950594434269,0.251852130362276,0.238213149116936,0.025528845037291,0.0689346509653341,0.417494414967551,6.95406980419416e-05
"239",239,15.428722055,-6.2135649835,0.002576838,28.73567077,-0.203637509,6.5992817045,0.005357204,0.701975167,487.11903556567,16.0692028003,0.695702932881583,0.831408601137794,0.580887755269081,0.638921045357303,0.260254906102633,0.239766965880812,0.0113467915870419,0.0371030556585724,0.417494414967551,0.000370037673969109
"240",240,17.0521327,-13.801447615,-4.724985264,24.394117345,-0.290138755,5.3998832415,0.009435,0.905144811,686.39828044403,21.78940625,0.749002379372221,0.522653053836678,0.449589572214931,0.470632101015242,0.254711707973749,0.134225638271348,0.0199837412619979,0.0478416329813004,0.588290392297923,0.000502253120539336
"241",241,17.203276465,-13.962347825,-4.6172514635,23.08125786,-0.787642868,4.8441126795,0.000976876,1.245137811,686.39828044403,17.2247968862,0.753964696848592,0.516105926685136,0.452581653958963,0.419742542561838,0.222830503993251,0.0853204872567122,0.00206906594902549,0.0658120396218034,0.588290392297923,0.000396747805779053
"242",242,17.387810035,-10.4118371415,-2.5314963125,27.032462875,0.8597592325,7.4901350425,0.00309528,1.987952232,602.641764087238,1.48705075314,0.760023260755534,0.660578360237497,0.510509155642394,0.572900653440874,0.328399806902597,0.318157798367514,0.00655593796008871,0.105073663254642,0.516505314641304,3.29892172448438e-05
"243",243,15.746274875,-7.592515032,-0.796951693,28.500604365,-0.051205527,6.757163956,0,0,499.861113880194,6.28893722442,0.706128754339432,0.775298287154016,0.558682516891389,0.629809312003997,0.2700230969262,0.25365984880781,0,0,0.42841524980049,0.000143978899650827
"244",244,16.013480985,-7.3901182915,-0.663635805,26.163470285,-0.043814992,6.4629816325,0.004834368,0.45457685,499.861113880194,2.93159814084,0.714901604145352,0.783533933304579,0.562385087791355,0.53921643231162,0.270496699350187,0.22777321151484,0.0102394021491555,0.0240267618564469,0.42841524980049,6.63781481869114e-05
"245",245,17.32349916,-9.620117283,-1.9267973955,24.54262778,0.336204878,6.898792371,0.004584834,1.788156867,301.320882043619,11.8114009529,0.757911820836505,0.692793921559642,0.527303407602263,0.476388718954345,0.294849243732293,0.266122471870488,0.00971087826022375,0.0945134342089334,0.258252657320652,0.000271623836487323
"246",246,17.303165125,-9.1639735215,-1.5098991165,24.70067502,0.7710050485,7.632491731,0.002935129,1.416370034,602.641764087238,5.87061220893,0.757244218456442,0.711354687924854,0.538881888301214,0.482515006154364,0.322712235342306,0.33068450601461,0.00621673116127045,0.0748625573597195,0.516505314641304,0.000134309832943522
"247",247,15.47947847,-6.6578343135,-0.033690255,27.2492066,-0.5111699475,6.4520512685,0.013833959,1.376640081,499.861113880194,7.92026395018,0.697369355874239,0.813331012593684,0.579880512357657,0.581302156106482,0.240547522492643,0.226811391766523,0.0293009281701206,0.0727626217398153,0.42841524980049,0.000181685004590087
"248",248,15.37788349,-7.5269755805,-0.4630964895,27.124259395,-0.6242238695,6.5980273985,0.015645199,1.33008647,249.930556940097,20.4399386295,0.694033812758943,0.777965127193646,0.5679546492668,0.576458905046421,0.233302768019472,0.239656592952588,0.0331372134402193,0.0703020201384476,0.214207624900245,0.00047106184113024
"249",249,15.27311485,-7.113464265,-0.1411283045,27.029847555,-0.690823891,6.479457399,0.015944742,1.421909451,412.669656519495,19.8249133709,0.690594072765383,0.794791153469064,0.576896644481175,0.572799277412796,0.229034885975757,0.229223000157594,0.0337716585709922,0.0751553444936937,0.353686192171483,0.000456846290943466
"250",250,15.074844125,-6.267317218,0.4704952025,30.552986995,-0.5771930385,6.980897772,0.013609441,1.592951179,412.669656519495,1.6148131765,0.684084493731671,0.829221390108355,0.593883212494387,0.709364547740543,0.236316611477855,0.273347354420173,0.0288253892596106,0.0841957935754522,0.353686192171483,3.5942288059191e-05
"251",251,14.651619325,-6.554499651,0.414883654,28.766640805,-0.915646317,6.273275673,0.016939925,0.935036898,206.334828259747,84.7656862006,0.670189274028272,0.817535762696554,0.592338717653845,0.640121517627522,0.214627749561396,0.21107999450756,0.0358794995440011,0.0494215859765776,0.176843096085741,0.00195787214706834
"252",252,14.576088225,-4.149814792,1.774928946,27.492436865,-1.210845544,5.8310944375,0.014617264,0.921561956,206.334828259747,16.7097231995,0.667709454251786,0.915383848359481,0.630111140703646,0.590730340104676,0.195710706415519,0.172170160888186,0.0309600023035842,0.0487093648802692,0.176843096085741,0.000384842512881265
"253",254,13.48576497,-5.1633066945,1.544378869,28.30410207,-0.7690328025,5.884007579,0.016596546,1.041723251,50.1774318496333,158.313461465,0.631912210857851,0.874144248033748,0.62370809288323,0.622192415343019,0.224023079649999,0.176826264238469,0.0351522078544618,0.0550605172086978,0.0430054997343923,0.00365783824728446
"254",255,13.050225305,-5.7849444875,1.013041838,32.87783554,-0.597982534,6.5617883685,0.013668565,0.881154716,301.0645910978,8.31551291514,0.617612672327218,0.848849429133415,0.608951314388417,0.799481210854789,0.23498437295084,0.236467731656307,0.0289506164687653,0.0465736311033373,0.258032998406354,0.000190820696854905
"255",256,12.803372735,-5.9915758285,0.7378633675,28.324061695,-0.4338492365,6.1709055155,0.024037791,4.411343575,12.3420347760792,575.116034152,0.609508065285054,0.840441474519678,0.601308805963835,0.622966097915107,0.245502410894356,0.202071910319162,0.0509130891207189,0.233162558857742,0.010577970089723,0.0132917155672111
"256",257,13.359884005,-4.497988509,1.699029369,32.448547385,-0.6336825955,6.5237944565,0.020761019,1.217348695,301.0645910978,21.0476738384,0.627779315845199,0.901216448602674,0.628003188160736,0.782840980192765,0.23269663117533,0.233124449138229,0.0439727431935796,0.0643432396326857,0.258032998406354,0.000485108890810855
"257",258,13.34521575,-4.5491619025,1.5802743525,27.6163825,-0.7342668645,5.9165829295,0.020761019,1.217348695,50.1774318496333,139.975195039,0.627297731056476,0.899134172177923,0.62470501511539,0.595534767927641,0.226250960650354,0.179692739263386,0.0439727431935796,0.0643432396326857,0.0430054997343923,0.00323397184005649
"258",259,15.275135455,-9.4821692695,-1.744228115,26.559023955,-0.2907864805,6.9416294015,0.00835411,0.680982888,499.861113880194,20.6800785617,0.690660412805969,0.698407109912145,0.532373888813078,0.554549034041593,0.25467020023894,0.269891925650267,0.0176943691271086,0.0359935040209185,0.42841524980049,0.000476612379437899
"259",260,14.904835685,-9.834061563,-1.7322575525,28.18785143,-0.622923083,6.869685098,0.012724324,1.002413154,191.564915247719,36.8586327279,0.678502815566233,0.684088399021758,0.532706346234572,0.617686263841569,0.233386125400161,0.263561171076566,0.0269506728722661,0.0529827731722982,0.164184267869518,0.000850559701898417
"260",261,14.858761435,-10.0106091515,-1.7934420145,26.8463701,-0.8998070065,6.409668129,0.015512445,1.211268902,383.129830495438,15.5184925464,0.676990116342512,0.676904570546905,0.531007075337983,0.565687254551412,0.215642768886394,0.223081878223627,0.0328560346816082,0.0640218908034448,0.328368535739035,0.00035730868578006
"261",262,14.413103765,-9.5737564695,-1.3166403205,26.674878945,-0.9854709585,6.268238271,0.015859412,1.481724858,383.129830495438,7.10979987825,0.662358385789022,0.694680371184745,0.544249248523367,0.559039849207333,0.210153226476345,0.210636727227183,0.0335909259115448,0.0783169013115023,0.328368535739035,0.00016295212731717
"262",263,14.865659115,-11.017451675,-1.984430093,25.809884745,-0.422327382,6.7325363585,0.018441735,3.122610331,383.129830495438,2.81122170411,0.677216579392512,0.635935537486384,0.525702779561214,0.525510615191284,0.246240757742049,0.251492738030062,0.0390603985863626,0.165046272799457,0.328368535739035,6.35957953425166e-05
"263",264,15.27791234,-11.54035133,-2.903134668,26.51370565,0.1187613955,7.4828301785,0.007351142,1,494.734895917133,19.5025713121,0.690751582858305,0.614658433318633,0.500187674976971,0.552792388675005,0.280914966932027,0.317515005277186,0.0155700391847595,0.0528552253737666,0.424021729504164,0.000449395751880062
"264",265,15.201254905,-13.27031991,-3.585953326,24.527235715,0.3604146245,7.5016548835,0.022235451,4.776835918,383.129830495438,17.6474375973,0.688234783509061,0.544264962350298,0.481223810046895,0.475792085879377,0.296400659783566,0.319171489272161,0.0470956544385621,0.252480739019393,0.328368535739035,0.000406516624466747
"265",266,15.558994855,-14.679780975,-4.5531124005,24.55209326,0.645225599,7.7456450825,0.018605391,4.075432301,123.683723979283,83.5604966383,0.699980019615104,0.486913136596285,0.454362982739632,0.476755623488496,0.314651999896445,0.34064145969529,0.0394070291279603,0.215407892764883,0.106005432376041,0.00193001567700002
"266",267,15.772315235,-14.668511645,-4.3565109665,23.481310745,1.1904199095,8.2662707635,0.024853172,6.193473816,523.833952271754,1.75350105301,0.706983705474988,0.487371692470281,0.4598231777647,0.435249544574061,0.3495893010521,0.386454029291956,0.0526401016203425,0.327357454391202,0.448961616106568,3.91478872459835e-05
"267",268,15.74505159,-14.18936551,-4.225656403,22.765545375,1.0027655365,7.7665399825,0.019980012,4.974734783,517.299405352334,0.452788702299,0.706088591726478,0.506868439367102,0.463457390507168,0.407504775197209,0.337563978673618,0.342480110947811,0.0423185363242834,0.262940728130181,0.443361061326291,9.08352575588938e-06
"268",269,15.49369512,-14.550458245,-4.429549992,24.66349325,0.46077761,7.8148762515,0.011300992,2.720902443,383.129830495438,5.42923353076,0.697836113671032,0.492175356930831,0.457794671077049,0.481073752250626,0.302832149954618,0.346733471410846,0.0239359936546803,0.143813911844797,0.328368535739035,0.000124107909261265
"269",270,15.711921595,-12.91925861,-3.6104696475,22.456651245,0.856824819,7.7057049795,0.008135169,3.061173916,517.299405352334,3.98038770858,0.705000875318325,0.558549859611066,0.480542920320082,0.395531303501151,0.328211762959016,0.337126921678512,0.0172306425456944,0.161799037238476,0.443361061326291,9.06196253085357e-05
"270",271,15.711921595,-12.91925861,-3.6104696475,22.456651245,0.856824819,7.7057049795,0.008660171,1.883322001,494.734895917133,0.648346791818,0.705000875318325,0.558549859611066,0.480542920320082,0.395531303501151,0.328211762959016,0.337126921678512,0.0183426196659945,0.0995434088142281,0.424021729504164,1.36036097640082e-05
"271",272,17.870051745,-11.719887835,-2.824273331,24.875978065,2.3012134535,9.3593322415,0.001136253,0.638611317,724.499265435056,0.675895235113,0.775856110131545,0.607352984018234,0.502377884230265,0.489310169427749,0.420771497603076,0.482638210867718,0.00240663338210588,0.0337539450862729,0.620945548999084,1.42403580483291e-05
"272",273,9.0062952955,-10.206420908,-5.557300309,18.61513458,3.019298322,8.3621367655,0.043520626,4.225699425,212.911540413197,3.92734909426,0.484843288427294,0.66893687138994,0.426473756752476,0.246624974143869,0.466788022029194,0.394889778907962,0.0921785828875655,0.223350295470171,0.182479789362829,8.93937031644286e-05
"273",274,8.9261096455,-10.788820861,-6.074638177,18.728322145,2.4849156695,7.995346729,0.043520626,4.225699425,212.911540413197,8.44827271528,0.482210651531229,0.645238664001997,0.412105775829545,0.251012393567713,0.432543556701542,0.362614010178606,0.0921785828875655,0.223350295470171,0.182479789362829,0.000193889275868996
"274",275,12.376564035,-14.18252784,-4.8910729375,24.96734608,0.199584472,7.0122637645,0.013244054,1,283.836838582821,11.5213860309,0.595495179797668,0.507146668307327,0.444976833283588,0.492851811159586,0.286094294943388,0.276107411725864,0.0280514836667651,0.0528552253737666,0.243267633203382,0.00026492049931384
"275",276,12.289369625,-13.892315985,-4.816111988,26.02071067,0.9221430515,7.7239763835,0.01207317,1,283.836838582821,2.85647748058,0.592632432898483,0.518955564738041,0.4470587174042,0.533682729843584,0.33239750502539,0.338734717832115,0.0255715003171294,0.0528552253737666,0.243267633203382,6.46418267902577e-05
"276",277,12.272221765,-14.494153645,-5.127388468,25.40352589,0.6773712775,7.5426172595,0.0098658,1,283.836838582821,1.34197789481,0.592069438286298,0.494466425260802,0.438413662009962,0.509759178772648,0.316711968661668,0.322775982423056,0.0208961944401292,0.0528552253737666,0.243267633203382,2.96360370794904e-05
"277",278,11.61383112,-12.64518512,-4.533877236,28.586906695,0.1642280655,7.1234059255,0.012899881,1,283.836838582821,19.740943348,0.570453307419351,0.569702076179938,0.454897199339035,0.633154595728096,0.283828575368032,0.285887390262759,0.0273225102506161,0.0528552253737666,0.243267633203382,0.000454905427445539
"278",279,11.799873985,-12.57396351,-4.3792059135,26.604813355,0.034259465,6.7819009215,0.01398681,1,135.762382536871,51.4369021111,0.576561424154062,0.572600126695892,0.459192872918076,0.556323940171662,0.275499889523378,0.255836583446413,0.0296246732507393,0.0528552253737666,0.116357670986953,0.00118751841563472
"279",280,13.44167714,-13.9411085,-4.3175389415,24.616046255,-0.064256917,6.9038101965,0.000215777,0.017898355,141.918419291411,28.7576347767,0.630464729320626,0.516970167703764,0.46090554452415,0.479234593793016,0.269186733937541,0.266564016512506,0.000457025091498689,0.000946021587344682,0.121633816601691,0.000663315127260329
"280",281,13.06031083,-13.230783995,-4.02346641,24.344242065,0.0169501715,6.7316817075,0.006128065,0.74991107,283.836838582821,2.238730824,0.617943797974153,0.545873702715258,0.469072796109434,0.468698816451327,0.274390670318125,0.251417532830151,0.0129795087860843,0.0396367186151325,0.243267633203382,5.03633748461625e-05
"281",282,13.024554735,-14.17874473,-4.335567044,25.17402088,0.4806548575,7.547138793,0.00962978,1.507287383,283.836838582821,2.96775963714,0.61676986205225,0.507300605348169,0.460404851555747,0.500863018326548,0.304105929538664,0.323173855743009,0.0203962937922589,0.0796680143314999,0.243267633203382,6.72139765667923e-05
"282",283,12.361568825,-14.61435061,-4.9061522115,23.94699731,0.3724486705,7.1548084665,0.01568746,2.464287996,283.836838582821,1.45721280388,0.595002860497266,0.489575537840055,0.444558037880109,0.453300664241701,0.297171829036666,0.288650663661627,0.033226724080333,0.130250497414448,0.243267633203382,3.22995498543671e-05
"283",284,14.33844226,-13.91719135,-4.162616017,26.719898905,-0.167689639,7.1668186755,0.009613656,0.69515568,191.564915247719,23.6163544988,0.659907116356415,0.517943371046087,0.465208205824291,0.560784930011613,0.262558528014869,0.289707504604675,0.0203621424574302,0.036742610136254,0.164184267869518,0.000544480775674304
"284",285,15.249718305,-10.904969105,-2.524414415,21.6334327,1.2616717725,8.153302839,0.01590619,5.129611015,258.649702676167,8.14651488283,0.6898259227584,0.64051252149481,0.510705840583653,0.363621393305619,0.354155283762465,0.376513392300314,0.03369000375455,0.271126746277581,0.221680530663146,0.000186914515805955
"285",286,15.003180375,-10.90242466,-2.4577925675,21.905065115,2.052126522,8.8492190515,0.023050327,7.146034241,258.649702676167,29.4312091194,0.681731645904655,0.640616056505392,0.512556123528589,0.374150512239456,0.404809436055199,0.4377506901942,0.0488215973261733,0.377705250336708,0.221680530663146,0.000678883967302723
"286",287,15.04778465,-11.602493225,-2.7453553035,22.18228537,1.74019323,8.704507197,0.010305393,4.711247921,517.299405352334,4.98339041255,0.68319608324584,0.612129841914043,0.504569667944028,0.384896229151644,0.384820035664934,0.425016739204671,0.0218272715755384,0.249014070656144,0.443361061326291,0.000113802795554603
