"","EST_ID","mean.pr","SD.pr","ES0.99.pr","mean.tas","SD.tas","ES0.99","relative.abundance","richness","risk1","Area_Ha","mean.pr.norm","SD.pr.norm","ES0.99.pr.norm","mean.tas.norm","SD.tas.norm","ES0.99.norm","relative.abundance.norm","richness.norm","risk1.norm","Area_Ha.norm"
"381",383,17.97840097,0.171274677,4.005848487,35.33327578,8.993596523,15.30182149,0.060154129,21.81622314,0,6.25498651229,0.718115025992662,0.7457379133211,0.638920641269312,0.457645763945742,0.494364722560256,0.433924840760626,0.0798133521887377,0.270016899180612,0,0.000143194170819918
"382",384,18.66965871,0.576542488,4.613002758,36.36591241,10.03308848,16.10410378,0.073357776,25.99028778,0,98.3453422073,0.740553960340711,0.75792872216548,0.655420266096735,0.487114741928232,0.540503028282454,0.478091443608959,0.0985265289473826,0.32415746419395,0,0.00227174914444858
"383",385,18.73840547,0.098812499,4.265040236,35.69902406,9.809827536,16.02412315,0.067378692,23.35970688,0,4.95917143403,0.742785550592823,0.743558187874202,0.645964265634862,0.468083344501502,0.530593493513347,0.473688413946209,0.0900525326532689,0.290036972892863,0,0.000113243003741488
"384",387,16.55047055,-1.94195045,1.922970648,32.51865553,8.050726329,13.92821306,0.075047493,22.16856384,0,33.2878841692,0.671762941822201,0.682170260353965,0.58231772410915,0.377323238318969,0.452515016101084,0.358306048281818,0.100921319787602,0.274587006790445,0,0.000768026253668831
"385",388,16.82017853,-1.898550831,2.019929469,32.48046173,7.985299452,13.92906837,0.082217716,30.50185013,0,2.61280774835,0.680517939135309,0.683475758705394,0.584952613208381,0.376233278677243,0.449611015513925,0.358353134123738,0.111083485619353,0.382675612758583,0,5.90097015090972e-05
"386",389,16.27587526,-2.466468139,1.372572331,33.4382213,8.15749334,13.77545971,0.097948499,38.77045441,0,143.815733167,0.662849297420051,0.666392311282912,0.56736046172971,0.403565444572665,0.457253916639362,0.349896793051713,0.133378304833384,0.489925247395506,0,0.00332274114138093
"387",390,16.11278965,-2.284942961,1.434084666,32.80889551,7.961503247,13.64684826,0.112045415,36.58835602,0,980.351274663,0.657555371458511,0.671852746790927,0.569032080457002,0.385605992708825,0.448554810534248,0.342816578388246,0.153357487922705,0.461621890850148,0,0.0226582282727977
"388",391,13.10190548,-6.834543317,-1.67220616,30.1362997,11.06125214,17.34380142,0.550728202,78.09558868,1.18183687561959,21696.3259901,0.559818987023653,0.534996804244035,0.484617565593343,0.309336504688645,0.586138522581459,0.546338286397794,0.775090902494146,1,0.00101232165451257,0.501482429583797
"389",392,18.48495717,1.634820863,5.499559174,38.19297491,9.661103413,16.41323858,0.09402588,26.23218346,0,258.171115693,0.734558359148537,0.789762657710306,0.67951273970851,0.539254732919189,0.523992308185234,0.495109685328092,0.127818881538909,0.327295021927001,0,0.00596592474513494
"390",393,19.48674371,-0.52233731,3.98388565,34.43068013,9.218899271,15.54313045,0.073130794,23.75849342,0,45.5763005294,0.767077376442751,0.724873460442833,0.638323793667386,0.43188784430179,0.504364883694043,0.447209188592939,0.0982048334122755,0.295209515835398,0,0.00105205783943173
"391",394,19.76165711,-1.217985415,3.612351287,35.76409098,9.285797703,15.64076697,0.073514059,22.86788559,0,111.022843218,0.776001347021365,0.703947759361159,0.628227220369962,0.469940198671849,0.507334199894295,0.45258419618825,0.0987480246752956,0.283657703566026,0,0.00256477394195156
"392",395,20.43771791,-0.673939832,4.234627754,36.46569943,10.84802221,17.0450494,0.083823584,28.63760185,0,12.8142553239,0.797946973129638,0.720313124497406,0.645137796042144,0.489962424656006,0.576674218761489,0.529891629177582,0.113359439508081,0.358494996522524,0,0.000294803578199766
"393",396,21.81802599,-2.086448487,3.540597987,33.90487878,10.57873498,16.23393753,0.089547902,26.97018623,0,123.308879926,0.84275318736053,0.677823633507118,0.626277299918642,0.416882732187655,0.564721787132598,0.485238947354256,0.121472362744873,0.3368674388384,0,0.00284875052498929
"394",397,22.09618618,-3.45550804,2.758469223,33.63372703,10.6627631,16.20768673,0.072157666,19.55980492,0,20.7932735967,0.851782552068476,0.636641129360013,0.605022683441217,0.409144710197612,0.568451412036105,0.48379380931182,0.0968256450506973,0.240749561974931,0,0.000479228743039939
"395",398,21.1470326,-3.875177337,2.086951424,32.16862462,10.05707251,15.64226513,0.059616826,19.22390366,0,3.64989102733,0.820972054571788,0.624017111269461,0.586773957742248,0.367334193886194,0.541567569957008,0.452666671694126,0.0790518469764316,0.236392685507131,0,8.29806022063524e-05
"396",399,18.94993618,-2.359226897,2.095810804,32.69534559,7.812847033,13.63224319,0.058269963,26.77090645,0,3.55764076653,0.749652054126348,0.669618221276183,0.587014714421704,0.382365549754178,0.441956639376838,0.342012551757841,0.0771429739666731,0.334282639412549,0,8.08483512234732e-05
"397",400,18.36471504,-3.60967265,0.847314798,31.14082933,7.450576476,12.85086592,0.100141525,23.92982864,0,61.5407705027,0.730655176435618,0.632003723575327,0.553086408748079,0.338003376160392,0.425877102060113,0.298996795347706,0.136486422096312,0.29743185459091,0,0.0014210568698574
"398",401,18.07924395,-3.084092675,1.082235115,31.75681415,7.251144536,12.50347642,0.097724408,30.63083839,0,367.940497735,0.721388492424563,0.647813627134777,0.559470448653547,0.355582108669743,0.417025228068662,0.279872586485784,0.133060706635475,0.38434868154855,0,0.00850310860477231
"399",402,19.13680494,-2.027836912,2.800099719,31.49368277,11.04386835,16.50699367,0.104526296,28.71633148,0,2.5609933352,0.75571800549977,0.679586720748442,0.606154006398475,0.348072968844128,0.585366935449659,0.500271015543969,0.142700841095031,0.359516175401894,0,5.78120752649186e-05
"400",403,20.12208596,-3.338467912,1.940291539,31.56708763,8.730849168,14.80492921,0.068968497,22.77115631,0,36.7916420881,0.78770123670693,0.640161798381442,0.582788425242004,0.350167767866653,0.48270256614716,0.406570324447966,0.0923057208804896,0.282403056519512,0,0.000849011295895892
"401",404,19.8435989,-4.028793033,1.637439032,32.02258163,10.353744,16.04100815,0.073102258,25.18278503,0,22.5713807687,0.778661261463946,0.619396217296136,0.574558304855443,0.363166476480308,0.55473546395802,0.474617953459158,0.0981643901005159,0.313683583479246,0,0.000520327496932693
"402",405,18.80612909,-4.37007874,0.863404966,31.51844452,9.462415179,15.73792464,0.064097814,18.17067146,0,28.0105133139,0.744983928672456,0.609130045884471,0.553523664562772,0.348779609926149,0.515173443910274,0.457932842516413,0.0854026317631929,0.222731520356071,0,0.000646046336261037
"403",406,18.68223313,-4.749673674,0.520314081,31.53341682,8.305323389,14.14643978,0.086718418,23.14401436,0,367.167305982,0.740962138894842,0.59771149954774,0.544200052501402,0.349206883534531,0.463815418101455,0.370319691102145,0.117462210532552,0.287239288642829,0,0.00848523723117411
"404",407,14.68762442,-8.993889408,-3.556520502,30.85031986,9.787082722,15.11459001,0.082093589,18.18110847,0,134.780591465,0.611293048188044,0.470041792496899,0.433410679329126,0.329712931170914,0.529583954983626,0.423617523098328,0.110907563732656,0.222866895743658,0,0.00311390498625819
"405",408,12.19832341,-10.39569655,-5.266722161,28.01755456,7.982980648,13.30462266,0.14925018,45.97252655,0,42.8517115431,0.530487787423914,0.427874212341343,0.386935364733612,0.24887258924419,0.449508094382942,0.323976648418294,0.206086809125313,0.583341207270631,0,0.000989082325936167
"406",409,12.06425454,-10.59523216,-5.416804306,27.49765428,7.799574407,13.13129462,0.13532348,39.25451279,0,10.3266067345,0.526135774566818,0.421872007347182,0.382856831148208,0.23403587954466,0.441367528059525,0.314434731812905,0.186348868633218,0.496203826299507,0,0.000237304649700192
"407",410,13.25360559,-8.903489547,-3.808966411,26.65135848,8.053571962,13.19604571,0.123496711,32.80558014,0,29.396421532,0.564743327992164,0.47276109907664,0.426550375471167,0.209884622875726,0.452641320767939,0.317999357022352,0.169587104343348,0.412556617279774,0,0.000678079895132277
"408",411,20.30475771,-7.562314076,-1.157111773,31.62147168,8.763586163,13.85688045,0.070037082,13.48583412,0,42.801134564,0.793630948836436,0.513104825743184,0.498615431608867,0.351719758494807,0.484155612006308,0.354379102498177,0.0938201979023788,0.161965872849668,0,0.000987913301453615
"409",412,19.41024859,-7.887139848,-1.531899228,30.70346716,8.511750504,13.53802099,0.078760706,23.40556335,0,3.8686961232,0.764594266487807,0.503333783517035,0.488430454424503,0.325522106579529,0.472977775998585,0.336825506575906,0.106183957543026,0.290631763680607,0,8.80380120898786e-05
"410",413,18.29728541,-7.444355864,-1.326712574,29.21581404,7.99366808,13.25723628,0.070861846,15.1947403,0,18.2358392621,0.728466341572542,0.516653111531213,0.494006471875583,0.283068046975947,0.449982460732466,0.321367971332975,0.0949891139235483,0.184131592386773,0,0.000420116803124427
"411",414,17.63921359,-8.631064306,-2.161951244,29.5911209,8.309802089,13.64736704,0.068638504,19.7889328,0,24.3837452407,0.707104656182543,0.480955887676357,0.471308575550721,0.293778406528094,0.464014207162252,0.342845137849811,0.0918380306023327,0.243721512328702,0,0.000562218066056779
"412",415,16.79871069,-7.905848695,-1.861077832,32.58435286,8.285423744,14.9498613,0.067121692,22.24879265,0,0.749755221885,0.679821071057775,0.502771005099195,0.479484913354242,0.379198082881938,0.462932163643746,0.414549009929119,0.0896882934073263,0.275627631092743,0,1.59475405324142e-05
"413",416,15.98212109,-6.440398166,-1.045180982,28.63600897,8.688185202,14.69126577,0.094786368,37.67205048,6.80719685289895,5.81037011232,0.65331373614721,0.546853033785,0.501657189109963,0.266521797941603,0.480808907332992,0.400313015673451,0.128896700899487,0.475678173017887,0.00583081550667196,0.000132917411192153
"414",417,16.13075989,-7.052860473,-1.470624597,29.49731605,8.394668787,14.48135361,0.065304302,13.42458916,0,21.8443868342,0.658138703857189,0.528429633982776,0.490095613464352,0.291101440614827,0.467781052717516,0.388757099359062,0.0871125550291802,0.161171482483299,0,0.000503523928921698
"415",418,15.33253369,-6.342428156,-0.835820662,29.03225278,9.34417307,15.38583351,0.070355356,18.95038795,349.800202619676,0.510065178042,0.632227463721646,0.549800057042152,0.507346627361068,0.27782964793777,0.50992521612213,0.438549803280771,0.0942712791543754,0.232844993663187,0.299627069665717,1.04074008391658e-05
"416",420,15.08567056,-6.584218457,-1.192658404,29.1842899,8.770735055,15.24490812,0.068140216,18.29398346,349.800202619676,7.14580814491,0.624214033641248,0.542526794128319,0.497649439762326,0.28216842346794,0.484472918708346,0.430791691442884,0.0911318203090166,0.224330964046748,0.299627069665717,0.000163784413982939
"417",421,15.00188958,-7.160167938,-1.831689187,30.40400599,8.656665965,15.2747357,0.059831977,14.318717,349.800202619676,0.392049761152,0.621494417207245,0.525201731943968,0.480283559826559,0.316976201496402,0.479409912195951,0.432433735516656,0.0793567747507654,0.172768951767281,0.299627069665717,7.67962005593136e-06
"418",423,15.12232602,-3.74664835,1.011894242,29.08025221,9.462399404,16.02865843,0.063602053,20.21668434,173.285328302938,28.5979293591,0.625403907421811,0.627883375179275,0.557558911388691,0.279199436791612,0.515172743729991,0.4739380865528,0.0847000029195831,0.249269751768742,0.148430374672832,0.000659623733537476
"419",425,15.11704704,-3.747009272,0.918995948,29.76193196,8.673774294,15.6553742,0.069245167,24.62532616,223.951437237649,13.5160906465,0.625232546323352,0.627872518331062,0.555034368498491,0.298652945373676,0.480169272870637,0.453388341729246,0.0926978378928434,0.30645294840372,0.191829256771185,0.000311025635931154
"420",426,17.21884035,-2.627870905,2.592197362,30.38300697,8.852008358,14.69283157,0.066639975,14.16968822,84.3144247761506,2.24049392709,0.693458910192,0.661537175459504,0.600504188790197,0.316376939723135,0.488080269852927,0.400399214842499,0.0890055687503703,0.170835943285541,0.0722208959201085,5.04041267992082e-05
"421",427,16.8462667,-2.807600913,2.346181327,31.12311833,8.640561828,14.78874711,0.061375991,14.82897186,110.084946634642,50.4735470225,0.681364787857597,0.65613074022913,0.593818618955789,0.337497946608617,0.478695123022938,0.405679480423537,0.0815450646149084,0.179387317509983,0.0942950567993443,0.00116525165111052
"422",428,21.40660472,-1.547732869,4.108142335,48.04199978,2.214751072,8.604814678,0.064550161,25.68864632,22.4392651788771,378.35508985,0.829398031486367,0.694028668652435,0.641700511550672,0.820322330766287,0.193482698648866,0.0652465789755018,0.0860437311024317,0.320244961517459,0.0192207186292256,0.00874382905456745
"423",429,21.45729056,-0.975384238,4.478244069,47.77090933,2.389345745,8.628490305,0.052809987,22.56403923,336.588977683157,7.69465880818,0.831043345774112,0.711245414131546,0.651758152665377,0.812586058131534,0.201232159667871,0.0665499506539347,0.0694046955966168,0.279716601780011,0.288310779438384,0.000176470420028478
"424",430,21.45679413,-0.597455671,5.950943438,46.55547267,2.221229779,8.325130239,0.053686373,35.35469818,220.611312202087,14.2750726243,0.831027231147781,0.722613834697096,0.691779261356682,0.777900404793194,0.193770258896194,0.0498496149715077,0.0706467741016542,0.445620477778899,0.188968218186223,0.000328568568104107
"425",431,21.07224861,-2.625589435,4.509968523,46.06011763,3.926663463,10.64769957,0.078642353,34.39405823,3.82413488633637,6492.08902358,0.818544489649484,0.661605804064834,0.652620275545601,0.763764157498466,0.269466679798205,0.177709843856776,0.10601621899254,0.433160299474764,0.00327562511804833,0.15005524732275
"426",432,22.13686188,-7.751712788,1.108723857,43.46058467,4.504868749,10.09632181,0.058984652,26.21630096,83.6840228395455,214.031910417,0.853102926957676,0.507407547472634,0.560190289270711,0.689579708353953,0.295130574622991,0.147355836484478,0.0781558836259861,0.327089014689934,0.071680914857885,0.00494570146319428
"427",433,20.77247049,-8.312258751,-1.45872731,41.9996472,8.345842377,14.45384687,0.040087428,22.59880447,376.143779938606,21.5813868663,0.808813384788855,0.490545836530034,0.490418926304828,0.647888049462069,0.465613871127771,0.387242820312429,0.0513733520300031,0.280167531484929,0.322192090547552,0.00049744500908788
"428",434,23.13717744,-5.707479488,2.391114043,36.8744777,5.511295183,9.416579986,0.036945011,26.61967468,154.332075723682,64.8494213701,0.885574194734254,0.568899866174493,0.595039680870178,0.501627978141505,0.339801252626894,0.10993523334489,0.0469196882225437,0.332321056595335,0.132195657001353,0.00149753225326377
"429",435,24.02179013,0.806043129,6.866512765,39.14589048,5.048807697,12.04454547,0.0766543,29.88576126,569.522376744762,0.0597966827419,0.914289628827421,0.764832301399148,0.716660170740906,0.566448662647889,0.31927354302985,0.254607886945354,0.103198604495988,0.374684505193888,0.487833682128029,0
"430",436,22.27881488,4.644007527,8.918933194,41.09000524,3.538227215,9.925817022,0.070769981,31.24415207,450.135220860739,1.0742646962,0.857710866750883,0.880281614316713,0.772435397374594,0.621929044994846,0.252225766828055,0.137969343289751,0.0948589161090405,0.392303792939831,0.385570666253945,2.34481767318272e-05
"431",437,22.57698271,4.283889967,8.763758274,43.15440042,3.459881516,9.889152474,0.087069757,27.83236122,56.2669026075924,260.27342826,0.867389699948571,0.86944896435956,0.768218465887959,0.680841942658158,0.24874835866906,0.135950915922833,0.117960153927222,0.348050457101138,0.0481963332817431,0.00601451710680884
"432",438,22.83162727,1.847947836,7.189265511,42.21525091,3.67504485,10.48355633,0.080892764,25.15063667,340.234147146221,22.956676131,0.875655723217877,0.796173702744979,0.725431086923789,0.654040863335167,0.25829847747224,0.168673561513663,0.109205666485539,0.313266596555284,0.291433108803758,0.000529233123950313
"433",439,19.5551152,-1.392916963,3.740101706,29.78101449,8.917073086,12.55107675,0.086864188,41.28707123,419.973554013431,4.0821617268,0.769296785046246,0.698685665988242,0.631698881668786,0.299197515109131,0.49096819629813,0.282493041775355,0.117668806465941,0.522567544127372,0.359735198504035,9.29720061961262e-05
"434",440,10.02125013,-5.13845543,-1.870988289,32.14894044,13.37988505,19.92620552,0.084112674,17.58676147,273.260802317241,39.6135184687,0.459817758614092,0.586016605601232,0.479215593298074,0.366772454499685,0.689052059659582,0.688502731132837,0.1137691590552,0.215157795581284,0.234065997788567,0.000914235487501624
"435",441,20.90926548,-3.822764876,2.914217227,48.29961758,2.78063903,8.485148594,0.116566718,36.59715271,5.97053618950168,245.967948214,0.813253890293722,0.625593723760687,0.609255188681421,0.827674126214505,0.21859988347641,0.0586588174452762,0.159765410083786,0.461735990129369,0.00511416016742145,0.00568386358210203
"436",442,18.66220218,1.518127445,5.130193041,33.73502499,3.879416583,10.38850743,0.055428814,16.73644447,0,66.4128902804,0.740311913738623,0.786252418027748,0.669475088802393,0.412035511536812,0.267369606339213,0.163441005504642,0.0731162892609515,0.204128583819856,0,0.00153366990850483
"437",443,22.58197265,7.323510368,11.19650536,38.38202662,2.765851021,8.751344321,0.066691734,24.36865997,184.909862579468,26.3864003994,0.867551678512544,0.960883394290315,0.834329199413548,0.54464981625992,0.217943511221031,0.0733132116664579,0.0890789254006844,0.303123806728899,0.158387559132477,0.000608506969670439
"438",444,22.55966995,-6.028890713,2.451278328,43.30968912,4.43941017,9.974078688,0.055397864,22.86706352,303.012567585881,23.5205879928,0.8668277100242,0.559231536497027,0.596674665877984,0.685273510499432,0.29222516692868,0.140626205919762,0.073072424651372,0.283647040737795,0.259550357654754,0.000542267251021098
"439",445,22.95080603,-5.462893368,2.630075278,37.00614081,6.463298942,10.63809649,0.010528877,8.738265991,257.220126206137,23.8216902964,0.879524387851306,0.576257229759702,0.6015335341034,0.505385328187954,0.382056356368331,0.17718118277854,0.00948080600901216,0.100386562725862,0.220326095002254,0.000549226859343401
"440",1000,11.61216523,-11.58454261,-5.286723304,30.61728441,11.22674577,17.47494573,0.1202932,49.40376282,114.206144545896,85.2037198268157,0.511460492454903,0.392112687074648,0.386391826836603,0.32306265715808,0.593484029821412,0.553557938043836,0.165046853639034,0.627846763933993,0.0978251360972228,0.00196799675400097
"441",1001,11.19492087,-12.65481937,-5.348291363,31.43986344,10.80374856,17.12456434,0.217340708,66.74425507,1.69394324455434,969.902150244885,0.497916313114309,0.359917829655432,0.384718693790566,0.346537093973214,0.574709113418074,0.534269022046978,0.302589698520452,0.852765189735948,0.00145097471855296,0.0224167096514134
"442",1002,10.88833402,-12.92775789,-5.788064105,31.69653937,11.4762225,17.84959189,0.199455276,62.19845963,2.65138942625897,677.289706557429,0.487964189903182,0.3517076011762,0.372767719221325,0.353862010705836,0.604557163732456,0.574182658748282,0.277241152742098,0.793803013827562,0.00227109086382203,0.0156533339683035
"443",1003,9.689018913,-14.50417595,-7.627751786,31.52009001,13.20497399,19.20584412,0.236268908,62.84263992,0.158116978201157,6421.18900572037,0.449033192980678,0.304287572477476,0.322773577722269,0.348826568272553,0.68128855566503,0.648845971588675,0.329416131575121,0.802158486940469,0.000135437676959612,0.148416480868799
"444",1004,9.468053732,-15.41094979,-9.095636409,30.63460192,13.20066689,18.7171076,0.102350928,50.08469772,14.9775734713443,3.08719876653274,0.44186043685405,0.277011025343747,0.282883311399096,0.323556857447006,0.68109738314538,0.621940439651386,0.139617750044573,0.636678970285091,0.0128292848783772,6.99746647083039e-05
"445",1005,9.672215164,-15.58298783,-9.548866327,30.46906779,13.07877148,18.54229764,0.085493267,43.63873291,14.9775734713443,45.2013331253827,0.448487726074786,0.271835971212438,0.270566633472666,0.318832909554202,0.67568700199251,0.61231694157161,0.115725836694397,0.55307025624527,0.0128292848783772,0.00104339093042974
"446",1006,11.03592407,-10.98100167,-6.284940637,33.84586099,17.87566023,23.38746408,0.120231152,36.06773376,312.049426960476,64.1835160501249,0.492755114113846,0.410267724384773,0.359264929641919,0.415198505709958,0.888599009798333,0.87904916856562,0.164958914663422,0.4548690526107,0.267291026965729,0.00148214067322152
"447",1007,10.9558004,-11.79549306,-6.91162853,33.63014764,17.89150138,23.3093094,0.115257137,37.57591248,595.859086775207,79.4743212881855,0.490154217708904,0.38576711374811,0.342234471960452,0.409042562973665,0.889302126178185,0.874746659641612,0.157909375858336,0.474431195290381,0.51039282072189,0.00183556877429275
"448",1008,10.74196554,-12.38949071,-7.521079566,33.8066088,17.57605276,23.28838394,0.111940652,37.29507446,574.679261415899,4.56732428698161,0.483212919106064,0.367899146915774,0.325672431759167,0.414078342150707,0.875300801039307,0.873594687956884,0.15320901011678,0.470788527916637,0.492250895814714,0.000104185940301377
"449",1009,10.93300838,-11.53645809,-6.81447774,33.95488907,18.05013962,23.74420995,0.141803563,36.64340591,296.988217816079,65.9392141839878,0.489414365392112,0.393559111329876,0.344874577882868,0.418309906173249,0.896343353930899,0.898688456824212,0.195532917448647,0.462335926785279,0.254390102587293,0.00152272146984045
"450",1010,9.095638582,-14.48807369,-9.694293071,34.17797526,18.39839136,23.86995149,0.117891379,36.81719589,203.796986235122,52.0405743774521,0.429771459592011,0.304771942487367,0.266614612000559,0.424676252117521,0.911800659916007,0.905610679498126,0.161642816791061,0.464590105510901,0.174565632995718,0.00120147155541019
"451",1011,9.015205565,-13.75947959,-9.189461312,34.67427913,18.67826834,24.316784,0.10895656,37.9303627,407.593972470244,22.9422000125024,0.427160521466561,0.326688687802833,0.280333587592625,0.438839576749589,0.924223122236074,0.930209345397749,0.148979736109375,0.479028664863804,0.349131265991435,0.00052889852632829
"452",1012,9.292483587,-12.38200412,-8.187645601,34.45423565,19.38509867,25.26817964,0.11467357,40.38536072,389.238123825511,6.0634959956987,0.436161250097556,0.368124350065664,0.307558271939311,0.432560062466515,0.955596095965838,0.982584817107982,0.157082301912667,0.510871722260592,0.333408264405216,0.00013876810374246
"453",1013,8.584904074,-13.13370701,-8.747037872,34.5502438,19.31103376,25.13717362,0.122471839,39.1321106,56.9501970772512,214.493229727414,0.413192494278298,0.34551247221347,0.29235659578597,0.435299905288563,0.952308692501237,0.975372778492396,0.168134580590555,0.494616183486801,0.0487816203059627,0.00495636428999306
"454",1014,9.323571777,-11.94176648,-7.941538649,34.49866522,20.26795687,25.58452484,0.156079561,40.7145462,127.314283548731,105.562435171721,0.437170404590943,0.381367081833821,0.314246312474268,0.433827976059801,0.994782143791074,1,0.215765908680544,0.515141490320865,0.10905312638647,0.00243856334566022
"455",1015,7.848965891,-13.08517277,-8.803866929,34.35715931,20.22700585,25.4558686,0.125420794,44.80154419,183.558486447339,45.84140324643,0.389303186980908,0.346972424438117,0.290812246738978,0.429789736058395,0.992964514835244,0.992917319593282,0.172314055864946,0.568152739420011,0.157230015862194,0.00105818536171784
"456",1016,7.709400462,-13.08176836,-8.787243307,34.40338176,20.38551471,25.44547008,0.113913409,45.30139923,164.731975016842,62.9033137757283,0.38477275018813,0.347074832057008,0.291263999348444,0.431108814155932,1,0.992344868588474,0.156004946000469,0.574636212155681,0.141103860389148,0.00145255037684519
"457",1017,10.84343925,-14.46097726,-8.681161109,30.76435375,12.18322561,18.39312288,0.355216563,69.68743134,0.116105220708096,6685.5261265138,0.486506859679869,0.305587026709526,0.294146819335835,0.327259664136575,0.635937806378183,0.604104692015515,0.497997470734014,0.890940263659012,9.94518207626137e-05,0.1545263073423
"458",1018,11.38002385,-13.44625239,-7.878385158,31.11162767,12.82153226,19.05768066,0.355216563,69.68743134,0.102586119666742,8553.87247602658,0.503924945460108,0.336110834877969,0.315962530176773,0.33717003067313,0.664269326563493,0.640689395311197,0.497997470734014,0.890940263659012,8.787181423546e-05,0.197710828508525
"459",1019,11.0551108,-13.49118656,-8.193587208,31.85379633,14.4270268,20.34393686,0.170868322,56.31972504,0.680798794152015,909.994829294198,0.493377935024067,0.334759175895482,0.307396806738365,0.358349747976819,0.735529904794056,0.71149934270092,0.236725625237216,0.717551676170738,0.000583149312653508,0.0210320258264462
"460",1020,10.22393016,-14.22282714,-9.037942319,33.31793239,16.88333335,22.42723419,0.081499174,36.23888397,14.9775734713443,5.34148937670195,0.466396960008395,0.312750789807371,0.284451168013514,0.400132686972029,0.844554146673148,0.826187360791291,0.110065115205897,0.457088991655906,0.0128292848783772,0.000122079811377208
"461",1021,10.18204643,-14.16929508,-9.048126488,33.05365469,17.30494314,22.78052175,0.081499174,36.23888397,14.9775734713443,19.7751989957577,0.465037371227919,0.314361080811968,0.284174409740197,0.392590833917133,0.863267481832211,0.845636264934216,0.110065115205897,0.457088991655906,0.0128292848783772,0.000455697204487329
"462",1022,11.09079177,-13.13334566,-7.841904223,32.01501323,13.81620154,20.1260757,0.169017076,51.65127182,1.66417483014937,337.735950394383,0.494536175860986,0.345523341936296,0.316953912053841,0.362950492457968,0.708418158138453,0.699505824397285,0.234101903653192,0.656998542266914,0.00142547609759746,0.00780496775187998
"463",1023,9.852148722,-13.5539419,-8.646387872,32.79012945,16.33850021,22.42408862,0.085832469,38.70880508,14.9775734713443,38.8551643971008,0.454328553687035,0.332871440592705,0.295091793936096,0.385070454269753,0.820371489162788,0.82601419338793,0.116206578642655,0.489125612064777,0.0128292848783772,0.000896707068605947
"464",1024,9.974507582,-12.24277983,-7.329757264,32.1524308,14.25074327,20.68314554,0.133696601,43.7526474,0.88103373360849,653.744930907795,0.458300447624081,0.372312338008,0.330871680706094,0.36687206102051,0.727705483117527,0.730173187604399,0.184043136414542,0.554547807597183,0.000754663816375127,0.0151091255228722
"465",1025,11.1074895,-12.35638941,-6.472322852,30.91124715,11.69137546,17.93267911,0.526034832,70.76772308,0.0469516409760011,17144.661482229,0.495078201281536,0.368894862859275,0.354172753905859,0.331451650208552,0.614106822081102,0.578756709918615,0.740093647752587,0.904952410146241,4.0217193976104e-05,0.396276319200157
"466",1026,8.681905893,-11.41277959,-6.78283043,32.19596294,13.75876917,20.59650374,0.118003488,39.49838638,4.99252449044811,105.300687717123,0.416341272689347,0.397279468364745,0.345734604348526,0.368114364109439,0.705868997245417,0.72540345253937,0.161801705886872,0.499367038921541,0.00427642829279239,0.00243251337612633
"467",1027,7.567008401,-11.78717986,-7.303157649,32.41012659,14.67493711,21.28312841,0.138267919,44.59660721,14.9775734713443,30.530112074054,0.380150558025099,0.386017182046984,0.331594534334927,0.374226082116673,0.746533512467439,0.76320296461106,0.190521943501249,0.565494562116526,0.0128292848783772,0.000704283753545385
"468",1028,7.871877857,-11.4671964,-6.937560709,32.23368351,14.07733117,20.84143048,0.138194457,45.32585144,14.9775734713443,25.8484989003037,0.39004693286773,0.39564256330931,0.341529756133035,0.36919081889956,0.720008511118995,0.738886963502222,0.190417827767843,0.574953374581135,0.0128292848783772,0.000596074040048408
"469",1029,4.606682457,-14.56232622,-9.695992345,32.66809362,15.52369432,22.31480645,0.156364724,52.26754379,25.0813987601389,7.75340431961536,0.284055345396821,0.302538361692465,0.266568433648832,0.381587843753269,0.784205972918136,0.819998078784685,0.216170062595294,0.664992024767866,0.0214838812480294,0.000177828250059651
"470",1030,4.606682457,-14.56232622,-9.695992345,32.66809362,15.52369432,22.31480645,0.135222897,45.52279282,25.0813987601389,5.08870190419548,0.284055345396821,0.302538361692465,0.266568433648832,0.381587843753269,0.784205972918136,0.819998078784685,0.186206315029815,0.577507843308219,0.0214838812480294,0.000116236940776766
"471",1031,3.967710493,-15.25328879,-10.0836488,32.20071789,14.97556864,21.63018938,0.112979472,42.04339218,12.5406993800694,18.5976075068229,0.263313660898011,0.281753605585862,0.256033736991104,0.368250059002287,0.759877174578018,0.782309087502227,0.154681301997987,0.532377560764878,0.0107419406240147,0.00042847862984118
"472",1032,6.992205415,-11.20595101,-6.391060458,31.53104837,13.41369906,20.0334954,0.08605735,32.15354156,25.0813987601389,4.09756377262783,0.361491864285313,0.403501052250504,0.356381087236645,0.349139293640008,0.690552909301147,0.694409167780722,0.116525296486494,0.404099216598098,0.0214838812480294,9.33280054862089e-05
"473",1033,6.808368324,-11.17220447,-6.21737135,31.8831585,13.07983604,19.74911198,0.080171503,33.4405365,25.0813987601389,15.5447740199174,0.355524323993199,0.404516177575371,0.361101148109954,0.359187674035328,0.675734252954298,0.678753519233637,0.108183442505898,0.420792449509054,0.0214838812480294,0.000357916149620844
"474",1034,9.645484711,-10.22989653,-4.796259061,30.94370692,11.18457842,17.51699833,0.41534102,68.87086487,0.128622557744302,9954.26412903428,0.447620028188378,0.432861621396178,0.399720360270843,0.33237797435749,0.59161241352588,0.55587298413932,0.583210260151858,0.88034882009748,0.000110173749989895,0.230079154111584
